AverageEnergy,RunNum,totalEntries
88444.13381926295,16487.0,4128
88486.89217290453,16447.0,4080
88089.95590191812,16418.0,4080
89037.07582106441,16455.0,4176
88620.7242002215,16478.0,4080
88271.50723808566,16480.0,4080
88116.58968939382,16444.0,4128
88442.54504037679,16447.0,6960
88659.46744328034,16455.0,4176
88183.81783629296,16447.0,4080
89655.87328009953,16476.0,4080
88135.26957913465,16446.0,4128
88152.35823969464,16482.0,4128
88587.21693845786,16484.0,4080
88589.12733420456,16447.0,7008
88521.09507544585,16415.0,4080
88774.1948097917,16437.0,4128
88456.67521947375,16485.0,4080
88279.98106242942,16417.0,4080
88384.65936518995,16426.0,4128
88755.58200375787,16474.0,4128
88742.78598531231,16437.0,4128
88492.9304062981,16445.0,4080
88152.73017348335,16512.0,4080
88389.38471496054,16424.0,4080
88296.65634816333,16486.0,4080
88736.85192397764,16471.0,6672
88271.42871247856,16446.0,4128
88454.69387820203,16479.0,4080
89140.8436146292,16473.0,4128
88332.15813753351,16458.0,4080
88192.45608823348,16480.0,4128
89071.06571469814,16472.0,4080
88475.58267355248,16418.0,4080
88399.35611899706,16480.0,4080
88065.95944081889,16459.0,4080
88838.53214282924,16437.0,4128
88040.72556217517,16445.0,4128
88839.39404133854,16476.0,4128
88586.97046398417,16413.0,4080
89358.21349476998,16473.0,4080
88572.94695917857,16436.0,4128
88559.60919681317,16503.0,5136
88336.76701196645,16446.0,4128
88798.88786976399,16455.0,4176
88646.1225313983,16478.0,4128
88369.84465747784,16481.0,4128
88368.47521775113,16427.0,4032
89648.66000707659,16474.0,4080
88590.82834862897,16489.0,4080
88393.26215914753,16419.0,4080
88399.23668735646,16465.0,4032
88460.32394312239,16485.0,4080
88410.74884530075,16426.0,8160
88704.35268041497,16456.0,4128
88040.69371507195,16483.0,6336
89224.5356652611,16473.0,4080
88049.31196941587,16459.0,4080
88500.74210817849,16469.0,4080
88789.145015983,16477.0,4080
88594.19345926454,16453.0,4128
88311.56530545175,16422.0,4128
88303.54945151275,16504.0,5280
88214.03801671533,16459.0,4080
88472.16435925385,16429.0,4080
88928.8134758508,16430.0,4128
88516.4803355215,16425.0,4032
87851.19270315151,16514.0,4080
88841.48173281718,16473.0,4080
88487.5691207732,16447.0,4416
88352.7133847678,16427.0,4032
88370.31505482344,16426.0,4128
88279.93510042719,16512.0,6096
88454.128455454,16469.0,4032
88550.01014172575,16481.0,4080
88299.39950293054,16428.0,4032
88405.07688978215,16480.0,4128
88415.64128333896,16467.0,8208
89405.86071166713,16476.0,4080
88408.91473502993,16424.0,4128
88495.54700117212,16416.0,4080
88446.47716583837,16428.0,4032
88875.40684171865,16473.0,4080
88537.82906844952,16477.0,4080
88668.77219303901,16471.0,4128
88258.54170534757,16447.0,6960
88469.20396169221,16470.0,4032
88106.12885024087,16467.0,4080
88872.60373120764,16437.0,4128
88972.93088212394,16452.0,4128
88601.39830356419,16454.0,4128
88378.47140886418,16427.0,4080
88396.3108825812,16443.0,4128
88499.85434857893,16511.0,4080
89338.51960410454,16473.0,4080
88481.24443493705,16462.0,4032
88487.23440967768,16485.0,4128
88733.60448715102,16456.0,4128
88562.10926084705,16484.0,4080
88337.10311220011,16458.0,4080
88464.94760247986,16470.0,4080
88514.1319768167,16418.0,4128
88549.2392196418,16480.0,4080
89257.91889068711,16433.0,4128
88483.46573772581,16461.0,4032
88229.16304482543,16504.0,5136
88562.04000111943,16502.0,4080
88489.312568002,16461.0,4128
88447.74231052583,16425.0,4128
88424.64908015003,16479.0,4080
88293.88114676869,16428.0,4080
88588.28212965671,16421.0,4080
88122.41970622489,16446.0,4128
88840.63290989991,16489.0,4080
88339.20355920601,16481.0,4080
88329.20089495077,16458.0,4080
88695.65856718333,16476.0,4128
88049.49566209203,16445.0,4080
88852.11363929583,16413.0,4080
88466.66634866661,16487.0,4080
88563.91655875283,16413.0,4080
88838.25710731331,16473.0,4128
88549.47527719628,16484.0,4080
89166.13570805088,16453.0,4128
88661.16124555378,16471.0,4080
88599.84744014201,16490.0,4080
88162.92077481827,16447.0,4080
88311.4731712556,16425.0,4128
88388.51757064054,16446.0,4080
88845.51540044798,16413.0,4080
88319.81364548895,16461.0,4080
88592.7241356917,16477.0,4080
88239.8880409757,16445.0,4128
89520.28534644989,16432.0,4080
88678.65920365219,16490.0,4080
88469.80152132343,16467.0,4080
88611.48173341107,16433.0,7008
87989.77383893137,16419.0,4080
89825.92070776208,16474.0,4176
88568.51087187536,16513.0,4128
88766.77963647853,16472.0,4128
88713.80736881218,16488.0,4128
89033.76527547523,16494.0,4080
88294.03617153861,16461.0,4080
88498.66254631993,16484.0,4128
88467.5310205605,16461.0,4032
88560.96807146416,16457.0,4128
88368.87928320559,16504.0,5232
88045.18122536998,16445.0,4128
89034.66278582094,16434.0,4080
88657.08437695645,16471.0,4080
88400.72816573296,16482.0,4128
88392.2123651701,16461.0,4128
88378.69257265248,16418.0,4128
88506.49518636714,16484.0,4080
88476.10868561688,16416.0,4080
89542.95409347038,16432.0,4128
88730.11313995732,16471.0,4080
89170.28062399178,16453.0,4128
88487.96685401139,16483.0,4128
88280.32916199112,16465.0,4032
88794.38301483708,16452.0,4176
88528.4913958027,16467.0,4080
89247.73033579426,16473.0,4080
88693.81473748117,16456.0,4080
88953.65764482108,16430.0,4032
87910.17893239802,16444.0,4176
88441.35579196666,16427.0,4080
88530.3389791902,16485.0,4080
88410.60543676671,16510.0,4128
88131.92015536859,16446.0,4128
88934.09595137363,16474.0,4176
88728.08423475716,16413.0,4080
88483.34783915014,16486.0,4080
88197.99945737487,16419.0,4128
88660.59437960993,16473.0,4080
88560.69968308708,16512.0,4128
88536.40932754919,16477.0,4128
88540.19356143902,16490.0,4128
88848.40807133405,16452.0,4080
88437.99739538875,16450.0,4320
88266.82496347123,16422.0,4080
88676.89126550635,16490.0,4128
87927.14834096112,16483.0,4080
89746.49416317046,16474.0,4176
88531.81431657381,16477.0,4080
88570.05280269352,16492.0,4080
88586.71162196285,16468.0,4080
89263.2516427114,16432.0,4080
88035.16942963135,16514.0,4128
88454.98371427147,16416.0,4080
88203.80731451,16419.0,4080
88249.46416632825,16504.0,6336
88490.60391430237,16461.0,4032
88594.59161569046,16413.0,4128
88740.94926937905,16430.0,4128
88855.74436965583,16413.0,4080
89649.63039092852,16476.0,4080
88493.67145985417,16469.0,4032
88565.01152292338,16503.0,6336
88497.97575453672,16511.0,4080
88780.46132882158,16437.0,4176
87860.89091376652,16514.0,4080
88575.67359010599,16482.0,4128
88693.50245792053,16413.0,4080
88648.80042071978,16471.0,4080
88440.55627206042,16424.0,4128
88036.87396925551,16459.0,4080
88606.68332709548,16478.0,4080
88371.35859417748,16446.0,4080
88368.11131991696,16442.0,4128
88371.68743521605,16447.0,6960
88321.85511229024,16417.0,4128
88207.73776673275,16445.0,4128
88247.58817755258,16422.0,4128
87941.76637201857,16483.0,4080
88564.87216671814,16485.0,4080
88473.80316410522,16457.0,4080
88033.6307016511,16422.0,4128
88614.33995356939,16454.0,4128
88527.59637924728,16418.0,4128
88396.27728096409,16445.0,4080
88573.02829454439,16477.0,4128
88560.3626744019,16508.0,3600
88286.35025787327,16442.0,4128
88925.90531129364,16430.0,4032
88519.94962146849,16477.0,4080
88402.01852180265,16418.0,4080
88659.36024709424,16455.0,4128
89279.75675871035,16433.0,4080
88133.61414633197,16445.0,4128
88709.99456323619,16415.0,4080
88248.70611059875,16425.0,4080
88557.87207287186,16450.0,7008
88499.42583249907,16426.0,4032
88548.94712591174,16472.0,4128
88622.70442010245,16471.0,4032
89249.4422463536,16437.0,4128
88579.95760808184,16477.0,4080
89117.54982895043,16473.0,4128
88511.92451414428,16442.0,4128
88640.64440911512,16482.0,4080
88662.990764764,16415.0,4080
88470.57813806893,16462.0,4128
88326.08038207525,16508.0,4080
88095.38927038864,16417.0,4128
88468.06736264112,16469.0,4080
88577.06696508545,16480.0,4128
88610.0995445597,16457.0,4080
88809.02477698145,16491.0,4080
89078.60894157288,16472.0,4080
88112.46550013243,16445.0,4128
88010.33733985024,16483.0,8160
88470.50832264777,16485.0,4128
89212.2136911309,16434.0,7008
88981.06463916229,16454.0,4128
88633.48930446374,16436.0,4128
88241.41270822268,16447.0,4080
87992.72657239852,16444.0,4128
88581.79974224698,16490.0,4128
89161.47882771828,16453.0,4080
88574.04882662528,16456.0,4128
88550.92152829676,16490.0,4080
88208.2081159002,16447.0,4128
88659.721740736,16413.0,4080
89470.56032680778,16432.0,4080
88059.31757664437,16510.0,4080
89277.56316388038,16437.0,9264
88322.4070565199,16429.0,4080
88423.15729300216,16458.0,8160
89207.89270411433,16474.0,4128
88754.01182610457,16471.0,4032
88589.17829115728,16474.0,4128
88540.40601801277,16428.0,4032
89431.54494473568,16474.0,4080
88578.67343793224,16468.0,4032
88292.83937236508,16444.0,4128
88474.70565392851,16479.0,4128
88676.60749159384,16489.0,4080
88369.04029752038,16418.0,4080
89083.69951387795,16499.0,4128
88590.1320968728,16489.0,4080
88814.2273849992,16453.0,4176
88618.66104666951,16487.0,4080
89133.4519870399,16474.0,4128
89275.60480641571,16434.0,4080
88485.05047154776,16419.0,4080
88313.84645103726,16481.0,4080
88356.25899093466,16444.0,4080
88293.58824860732,16425.0,4080
88072.77294884491,16459.0,4080
88990.33401035402,16437.0,4128
88206.39265613876,16447.0,4080
88439.44820605565,16465.0,4080
88587.84503475072,16468.0,4080
88516.80125993078,16416.0,4128
88535.32089994442,16436.0,4176
88420.75241380294,16422.0,4080
88567.12238328395,16475.0,4128
88640.1318144111,16456.0,4176
88504.5717680395,16513.0,4128
88506.08598985102,16441.0,7008
88528.65364855854,16484.0,4080
88351.80755151952,16459.0,4080
88473.24963266091,16487.0,4080
88257.10235060066,16508.0,4080
88572.6101308714,16456.0,4080
88349.8828090818,16469.0,4032
88828.09596729693,16454.0,4176
88416.4684860697,16486.0,4080
88909.51924003441,16413.0,4128
88634.11438199122,16436.0,8256
88517.4173667647,16457.0,4080
88560.57342885752,16446.0,4080
88353.46053903973,16484.0,4080
89131.70686383687,16472.0,4128
88218.39730727453,16444.0,4224
88387.36204200615,16485.0,4080
88311.28148827114,16425.0,4080
88580.43236037748,16429.0,4032
88049.82586515855,16511.0,4080
88550.53731058,16417.0,4080
88685.99528978618,16478.0,4128
88457.88796208962,16479.0,4128
88370.99234042299,16481.0,4080
88271.85274003836,16465.0,4032
88255.43939683068,16428.0,4032
88558.85440823153,16489.0,4128
88457.70794059879,16446.0,7008
88151.04566021255,16445.0,4128
88685.44152001823,16477.0,4080
88741.3679023598,16437.0,4176
88517.65891344496,16416.0,4080
88543.15621636654,16487.0,4080
89088.25430693416,16494.0,4224
88563.97625268475,16490.0,4080
88950.35602256289,16472.0,4080
88524.33512216741,16418.0,4080
87935.76764280106,16419.0,4080
88405.30797272548,16480.0,4128
88638.24458113106,16415.0,4080
88285.6724085721,16513.0,4080
88848.81413859528,16454.0,4176
89130.25691670645,16434.0,4176
88392.96679584283,16479.0,8256
88326.46560143676,16466.0,4080
88705.61651103247,16471.0,4032
88442.62325881951,16458.0,4080
88611.71077035124,16455.0,4128
88029.72527656134,16445.0,4176
88425.0480645552,16422.0,4080
88722.02901877776,16430.0,4080
88584.12338156499,16469.0,4032
89393.44275863211,16432.0,4080
88472.57466176483,16427.0,4032
88315.66441034719,16483.0,6384
88531.39607573413,16468.0,3984
88900.46985969256,16454.0,4080
88599.27352409138,16485.0,4080
88423.05780561102,16427.0,4128
88535.98484036993,16508.0,4080
88564.41593767339,16488.0,4128
88100.5742906624,16446.0,4128
88437.00496036916,16425.0,4128
88505.53430310737,16417.0,4080
89141.26701130495,16476.0,4224
88063.2348127448,16459.0,4080
88596.85774143014,16437.0,7008
88607.9945327854,16455.0,4080
88500.75980241768,16482.0,4080
88127.47574384633,16446.0,4080
88532.54752397643,16468.0,4032
88454.95784074694,16457.0,4080
88454.84761711535,16470.0,4032
88677.00448691336,16490.0,4080
88459.78136531955,16479.0,4128
88178.98136950779,16444.0,4080
88482.38113187537,16416.0,4128
88530.9680177767,16503.0,4080
88069.62343329896,16417.0,4080
88578.23493776035,16414.0,4128
88720.73123878277,16473.0,6336
88586.27099028863,16436.0,4128
88518.78053418684,16443.0,4176
88254.2287629181,16450.0,4128
88450.87085517369,16487.0,4080
88582.71677790499,16468.0,4080
88828.07342695858,16431.0,4080
88427.9406482051,16442.0,4176
88521.39342596782,16428.0,4032
89458.96608762827,16432.0,4080
88513.10667616747,16481.0,4080
88524.86156893198,16428.0,4032
88313.6784095279,16484.0,4080
88312.3459093553,16459.0,4128
88513.8751311776,16455.0,4128
88166.20451844312,16446.0,4080
88695.65179586342,16477.0,4128
88375.66706253713,16484.0,4080
88717.2990019688,16478.0,4080
88460.42905330946,16479.0,4080
88293.19503592708,16425.0,4128
88441.23636009145,16427.0,4080
88397.75200384599,16466.0,4080
88768.78866157451,16491.0,4080
88512.21227179863,16428.0,4128
88717.0697977912,16413.0,4128
88582.48337869618,16490.0,4080
89116.76108463285,16472.0,4176
88512.21287718903,16427.0,4080
88288.83523944623,16466.0,4128
88146.56333626823,16459.0,4080
88536.21648971974,16468.0,4080
88631.04262688372,16490.0,4080
88285.59300396476,16424.0,4128
87944.80176383245,16483.0,4080
88224.14947453751,16444.0,4176
88755.61357309927,16414.0,4080
88357.6336117437,16482.0,4080
88284.35740708186,16512.0,4080
89143.20604080126,16475.0,4128
88578.20188227862,16478.0,4080
88464.60113649386,16462.0,4032
89298.34129896495,16433.0,4080
89818.98490980499,16474.0,4080
88474.21233911002,16480.0,4128
88303.37557953293,16467.0,4080
88217.20268328983,16465.0,4080
88173.79556080195,16418.0,4128
88503.11642688319,16458.0,4080
88656.83355297711,16477.0,4128
88336.89520541453,16446.0,4128
88584.16839571961,16487.0,4080
88852.96376576046,16489.0,4080
88243.16397453373,16418.0,4080
88730.31371972329,16415.0,4080
88301.70216449263,16504.0,5232
88453.69862425965,16469.0,8112
88405.14627275673,16458.0,4128
88234.86793552198,16482.0,4080
88264.44864207566,16461.0,7008
88197.02372550574,16447.0,4080
88664.79751198734,16453.0,4128
88496.05474221667,16416.0,4128
89069.07341625058,16453.0,4128
89473.21513415853,16432.0,4128
88549.6725035625,16477.0,4080
88398.46406476875,16419.0,4080
88474.58790693508,16418.0,4080
88633.1280748528,16454.0,4176
88737.83353333047,16437.0,4128
88434.64225582451,16465.0,4080
88241.02866465252,16442.0,4224
88321.54160298854,16425.0,4080
88654.1697200079,16484.0,4080
88676.74176389149,16456.0,4128
88463.80737097497,16441.0,4368
89030.51527323698,16454.0,4176
88420.66741058245,16485.0,4128
88383.59707723865,16467.0,8112
88883.19318930431,16472.0,4032
88190.45304319452,16429.0,4080
88387.42365927051,16444.0,4128
88555.03168291354,16436.0,4128
88613.5161085016,16473.0,4032
88572.16756645791,16478.0,4128
87859.01295016959,16514.0,4080
88295.5762200528,16485.0,6960
88454.5440492068,16450.0,4128
89277.39827438926,16434.0,4080
89404.15931105454,16432.0,4128
88903.03063280099,16473.0,4080
88597.97424502805,16430.0,4080
88773.5760494415,16473.0,6384
88821.59007032389,16437.0,4128
88532.92477786276,16427.0,4032
88522.56278024089,16477.0,4080
88562.20192253191,16428.0,4032
88710.16708978382,16471.0,4080
88502.23949457904,16479.0,4080
88595.90849540959,16468.0,3984
88787.0547172732,16437.0,4128
88820.35854970876,16473.0,6288
89142.83617046323,16437.0,4128
88485.60162051614,16418.0,4080
88580.07400129382,16470.0,4080
88148.34715601573,16482.0,4128
89175.40382504734,16454.0,4176
88471.61304854178,16470.0,4032
88680.22358576271,16456.0,4080
88702.78942204731,16452.0,4128
88594.54626526732,16474.0,4080
88110.37517257074,16444.0,4128
88540.6722017337,16415.0,6624
88548.24046997054,16444.0,4176
88325.46593587701,16487.0,4080
88449.06715698933,16443.0,4128
88249.13137080696,16446.0,4128
88253.07855061021,16429.0,4032
88692.23801186902,16436.0,4224
88232.60809365868,16418.0,4128
88599.31131743838,16478.0,4080
89123.25608476198,16434.0,4176
88480.44568340093,16484.0,4080
88460.88768329448,16416.0,4128
88335.61060137834,16446.0,4128
88196.50866971411,16447.0,4080
89001.02645205737,16454.0,4128
88124.91791997102,16445.0,4128
88791.64284746045,16431.0,4080
88552.14015745252,16413.0,4128
88376.30515659005,16427.0,4032
88435.9522646273,16450.0,4128
88656.94333208003,16471.0,4080
88388.18031746845,16466.0,4080
88553.5207669435,16492.0,4080
88641.97630317643,16475.0,4176
88412.72292275871,16470.0,4032
88973.47815995157,16437.0,4176
88690.1673802836,16476.0,4128
88233.67685274717,16424.0,4128
88821.12682360644,16476.0,4080
88191.08118817108,16447.0,4080
88380.8573363924,16444.0,4176
88442.04764650886,16429.0,4080
88265.16209595161,16418.0,4128
88455.46367402637,16469.0,4032
89224.56183405104,16454.0,4992
88441.47816436063,16479.0,4080
88568.71206743045,16508.0,4128
88796.05174038906,16453.0,4128
88653.77505298381,16452.0,4176
88604.63436927894,16468.0,4032
88681.7636609918,16415.0,4080
88271.10790191713,16427.0,4080
88540.50546730134,16445.0,4176
88622.69711004663,16490.0,4128
88077.7786588859,16422.0,4128
88886.44263410594,16499.0,4080
88060.72626747141,16419.0,4080
88934.57752892336,16499.0,4080
88416.64420349798,16418.0,4128
88442.85685764464,16428.0,4032
88377.38223972857,16487.0,4080
88419.02643314759,16447.0,8352
88553.7095470816,16477.0,4080
88649.81333079482,16462.0,4080
88993.17521853873,16452.0,4128
88607.74884137593,16478.0,4080
88549.92529751276,16417.0,4080
89134.71113157771,16473.0,4176
88468.68771522059,16484.0,4080
88507.64848761684,16470.0,4032
88624.89740168382,16436.0,4128
89393.22102271969,16432.0,4080
88220.78913952077,16483.0,4128
88566.63473067517,16468.0,4080
88165.63171023082,16466.0,4080
88461.51284021251,16482.0,4080
88556.20749365306,16493.0,4128
88404.52992712901,16446.0,4128
88653.78232875622,16431.0,4080
88457.80849949298,16425.0,4080
89904.72127596819,16474.0,4176
88231.0305771279,16447.0,4080
88200.01058952972,16425.0,4080
88651.12482112892,16490.0,4080
88428.16111383193,16480.0,4080
88169.09376189404,16446.0,4080
88536.66580940309,16467.0,4032
88171.66074482384,16459.0,4080
88657.14931130015,16490.0,4080
88495.46434031775,16457.0,4080
88397.77367185813,16479.0,4128
88552.22721714275,16480.0,4128
88870.6525388069,16476.0,4128
88464.45217716308,16441.0,4320
88534.76295821222,16480.0,4128
88464.7617373478,16450.0,4128
88476.29851529826,16468.0,4080
89031.401464067,16437.0,6960
88658.94247383493,16471.0,4080
88427.28844959605,16467.0,7008
88169.96903802911,16461.0,4080
88162.10407159274,16514.0,8208
88328.59791093574,16422.0,4128
88567.53307247427,16492.0,4464
88600.7816401944,16489.0,4080
89022.64721203534,16476.0,4176
88277.70051142236,16484.0,4080
88054.43149985038,16445.0,4080
89132.74172734597,16453.0,4176
88407.25314168318,16428.0,4032
88429.1352154885,16479.0,4080
88600.71526271787,16483.0,4080
88278.686275079,16461.0,4080
88258.90220031283,16486.0,4080
87960.01185374398,16445.0,4128
88282.23519649394,16480.0,4128
88563.6330096414,16415.0,4080
88682.09133145506,16488.0,4080
88527.30139568314,16458.0,4128
88382.58804357184,16462.0,4032
88223.22435652865,16458.0,4128
88580.78602181248,16426.0,4080
88070.48982079423,16512.0,4080
88789.37192377377,16452.0,4128
88137.12070632355,16445.0,4128
88134.34953851998,16422.0,8160
88368.76277293384,16466.0,4032
88331.10948208987,16422.0,4080
87901.34975956804,16442.0,4128
88806.62305355529,16477.0,4176
88567.95988891718,16415.0,4080
88166.79127601592,16486.0,4128
88185.05081463279,16447.0,6960
88500.01337547947,16418.0,4080
88124.12602642992,16467.0,4080
88549.36474069057,16460.0,4128
89074.45221297065,16432.0,4128
88347.39903492884,16467.0,4128
88478.01946851316,16487.0,4128
88906.78670635696,16472.0,4080
88276.92551550301,16418.0,4128
88639.61922458158,16415.0,4080
88572.99754434568,16484.0,4080
88557.55339976035,16457.0,4080
88284.84024298703,16481.0,4080
89111.81659838418,16475.0,4176
88484.15486417493,16469.0,4080
88688.0563523717,16471.0,4080
88425.60173604358,16428.0,4032
88669.66494281117,16478.0,4080
88570.40875823883,16453.0,4128
88277.41557021164,16445.0,4128
88509.49390616103,16503.0,4128
88391.59412547911,16442.0,4128
89224.3812458017,16434.0,7008
88317.59714942427,16425.0,4128
88679.38457041711,16471.0,4176
88619.83159675838,16462.0,4080
89212.4983331377,16473.0,4176
88577.2223566633,16490.0,4080
88192.48952482143,16465.0,4080
88738.94954101526,16471.0,4032
89437.11596578892,16434.0,7008
88474.10421239414,16416.0,4080
88730.34489189417,16414.0,4080
88720.93767411803,16455.0,4176
88514.94801447746,16443.0,4128
88204.08444129697,16481.0,4080
88562.02932221608,16503.0,5136
88475.59931622534,16427.0,4176
88561.30172747294,16462.0,4128
88548.42530905653,16469.0,4080
88776.26179070778,16477.0,4080
88857.35474644213,16499.0,4080
88753.41550217301,16434.0,7008
88751.53345939904,16415.0,4080
88898.68628661401,16437.0,6960
88740.01166656693,16454.0,4080
88365.92649486511,16469.0,4032
88505.22400706782,16470.0,4032
88212.24398059178,16481.0,4080
88273.25754453991,16480.0,4128
89471.79973547478,16474.0,4128
88472.62129831612,16503.0,4128
88321.26718122327,16419.0,4080
88555.71689479574,16500.0,5040
88563.96908987133,16468.0,4080
88328.10278532768,16514.0,4080
88131.37899447844,16508.0,4080
89380.80250828167,16473.0,4176
88570.45793484349,16477.0,4080
89037.06758887495,16473.0,4128
88334.56163842646,16425.0,4080
88655.39472632411,16474.0,4080
88136.57238170035,16481.0,8160
89236.959157685,16432.0,4128
88241.22521486136,16459.0,4080
88522.60754077946,16430.0,6960
88525.6815233653,16425.0,4080
88237.04162612773,16459.0,4080
89264.42814500794,16474.0,4128
88911.67770932612,16472.0,4080
89071.26400127645,16454.0,4176
89367.17696984646,16452.0,4128
88345.5635142502,16445.0,4176
88274.30947381674,16511.0,4080
88639.92497049784,16478.0,4080
88271.59599830103,16444.0,4128
88450.33273390087,16469.0,4080
88528.17548925421,16461.0,4080
88662.30668096947,16478.0,4128
88707.27347853755,16415.0,4080
89210.42686382557,16434.0,5376
88388.87257718373,16460.0,4080
88334.66884487921,16461.0,4080
88685.60860230018,16456.0,4080
89237.09556276098,16453.0,4128
89267.27314859701,16472.0,4080
88369.80250461929,16484.0,4080
88233.70032754718,16504.0,6384
88582.34508912712,16474.0,4176
88397.53528560427,16466.0,4080
89243.41430795034,16452.0,4224
87933.80268620589,16419.0,4080
88491.60159202565,16416.0,4080
88604.42177113173,16447.0,4080
89011.00138914048,16436.0,4128
88605.4579280534,16490.0,4080
88382.05055888511,16427.0,4080
88266.77023772341,16513.0,4080
88031.98428464979,16481.0,4128
88203.3185226744,16480.0,4080
87921.57974503083,16419.0,4128
88140.25411740571,16461.0,8208
88435.92113202052,16485.0,4128
88042.73876224835,16418.0,4080
88485.20524908278,16469.0,4032
88626.12198826033,16432.0,4128
88800.43035304203,16434.0,4128
88664.59337314744,16414.0,4080
89187.9521757211,16434.0,4176
89365.08802363556,16476.0,4176
88622.28918357487,16478.0,4080
89229.8188765602,16452.0,4128
88341.67485896812,16422.0,4080
88562.19577123385,16485.0,4080
88526.24886993207,16467.0,4080
88464.73242756096,16416.0,4176
88689.55302425675,16456.0,4128
88425.05643648462,16458.0,4128
88376.60281332704,16485.0,4080
88656.27415171504,16455.0,4128
88479.63516002959,16470.0,4080
88176.07107046859,16446.0,4128
88328.08969216906,16424.0,4080
88458.75650688176,16469.0,4032
88198.81260590618,16483.0,4128
88515.65971314951,16445.0,4128
88210.70057260199,16466.0,4080
88588.68349414313,16487.0,8160
88664.33826841618,16478.0,4128
88627.18695243461,16455.0,4176
88240.34032837255,16459.0,8208
88569.64542025341,16490.0,3504
87997.61531445908,16481.0,4080
88491.96441444912,16458.0,4080
88416.92157835957,16483.0,4080
88206.5301523207,16425.0,4080
88521.87227935724,16470.0,4080
88463.9469568324,16468.0,4080
88953.27312396826,16436.0,4224
88504.71428595019,16514.0,4032
88565.20106212965,16468.0,4032
88582.66284168568,16415.0,4128
88639.08981016937,16466.0,4080
88233.20671241498,16447.0,4080
89343.44519061313,16434.0,4128
88643.02074709625,16484.0,4080
88388.10110327114,16461.0,4032
88850.45882400546,16499.0,4080
89109.38194304773,16436.0,4128
88760.91259716381,16475.0,4080
88815.58230578132,16437.0,4128
88537.94915583754,16486.0,4080
88433.06040816467,16424.0,4128
88609.99996034912,16457.0,4080
88408.57936245957,16480.0,7008
88576.83963060942,16455.0,4080
88289.11109984116,16466.0,4032
88469.96990129404,16469.0,4080
88654.86610248982,16492.0,4080
89056.58782645717,16432.0,4080
88456.7467074413,16465.0,4032
88633.54802098632,16471.0,4032
89276.65801182484,16437.0,4128
88563.0817750344,16469.0,4032
88345.20361137597,16424.0,4032
88639.6112136069,16489.0,4128
88451.83916377997,16416.0,4080
88511.24631084732,16457.0,4080
88310.2259215624,16422.0,4080
88518.27623756223,16465.0,4080
88450.41905149896,16468.0,4032
88784.75350231737,16489.0,4080
88062.97066284681,16467.0,4080
88959.737043285,16493.0,4176
88398.29707895254,16480.0,4080
88382.30736439176,16443.0,4128
88877.79654900476,16413.0,4080
88199.1774068819,16446.0,4080
88526.93479572191,16418.0,4080
88482.06120509405,16425.0,4080
88563.68477188566,16432.0,4080
88500.27378396665,16416.0,4080
88480.86421589655,16448.0,7008
88721.41687322977,16436.0,4176
88520.54651266497,16484.0,4080
88779.85559935114,16431.0,4128
88242.33471680824,16458.0,4080
89092.93215673446,16475.0,4080
88498.77180678082,16450.0,7008
88360.91895523992,16468.0,4032
88545.54907907914,16415.0,4080
88363.44829775712,16417.0,4080
89014.30586671176,16455.0,4080
88285.1860338042,16458.0,4080
88098.21055608144,16424.0,4080
88551.55632061472,16445.0,4080
88755.22040715553,16471.0,4080
88871.11617374411,16413.0,4080
87712.96809354684,16442.0,4176
88689.60487219944,16452.0,7008
88356.02123439255,16486.0,4080
88529.1349318079,16469.0,4080
88890.30802338282,16491.0,4080
88898.22470029669,16473.0,4080
88797.3453185742,16452.0,4176
88861.10639192328,16491.0,5760
88230.62704234861,16458.0,4080
88973.98571954244,16437.0,4128
88550.72478051127,16500.0,4128
89122.89259019187,16436.0,4128
88702.30891406983,16413.0,4128
88561.27212697512,16454.0,4080
88743.93489373385,16490.0,4080
88900.04777931616,16472.0,4128
88698.03997418785,16478.0,4080
88377.32454946735,16426.0,4128
88491.99464027099,16460.0,4080
88531.34150534673,16428.0,4080
88542.9418096963,16480.0,4080
88309.88957232851,16504.0,5280
88200.06636783235,16442.0,4128
88509.36984361961,16465.0,4032
88541.32432643864,16484.0,4128
88902.73126011073,16472.0,4080
88594.64296146507,16413.0,4081
88357.29787670226,16483.0,6384
88491.66859121055,16418.0,4128
88575.28541061544,16454.0,4080
87888.25672575028,16424.0,4080
88557.52316912127,16477.0,4080
88778.28558346805,16456.0,4080
89028.06370974546,16499.0,4080
88511.88847747227,16441.0,7008
88170.13053229141,16467.0,7008
88179.98447945884,16483.0,4128
88978.43581158147,16437.0,4128
88587.53216847415,16470.0,4080
88256.00187919821,16480.0,4128
88153.13604542753,16445.0,4128
88570.32393147296,16469.0,4080
88704.5884186581,16437.0,6960
88255.65952536973,16428.0,4080
88396.71021500579,16465.0,4032
88359.0010806623,16429.0,4080
88428.90099097439,16482.0,4128
88133.2026453551,16417.0,4128
88473.43988257783,16470.0,4032
88640.54975569017,16477.0,4176
88601.3601696187,16474.0,4080
88694.48458255648,16478.0,4128
88401.39636148697,16461.0,4080
88692.79340166842,16419.0,4080
88593.15026062445,16447.0,7008
88342.4608028708,16484.0,4128
88623.47649731438,16485.0,4128
88700.52529369754,16456.0,4176
89024.05215981876,16453.0,4080
88306.57860005695,16425.0,4080
88580.39657510308,16454.0,4080
